eval_id,x1,y1,x2,y2,x3,y3,angle,objective_value,max_stress,geometry_valid,stress_valid,fem_valid,failure_reason,best_feasible_objective_so_far
953,29.29952689,30.5754932,42.61064849,34.71354499,29.12612175,12.08236682,79.56426533,,,False,False,False,capsule edge clearance is -7.711 mm; minimum is 2.000 mm,13025.3559
954,29.79796281,26.28170398,32.51857518,19.12388985,46.2359948,30.90820983,55.76371745,,,False,False,False,capsule edge clearance is -0.769 mm; minimum is 2.000 mm,13025.3559
955,26.74745892,32.36149184,27.27341654,9.433634008,45.0281871,37.24346174,43.23480193,,,False,False,False,capsule edge clearance is -1.635 mm; minimum is 2.000 mm,13025.3559
956,28.15208091,40.13734591,47.0034656,41.63253103,22.62176174,30.64072665,11.87315747,,,False,False,False,circle 1 to capsule clearance is -6.069 mm; minimum is 1.000 mm,13025.3559
957,25.94103291,24.95512723,8.064234386,37.15843535,18.53498057,25.6731014,29.6854558,,,False,False,False,capsule edge clearance is 0.176 mm; minimum is 2.000 mm,13025.3559
958,37.46724062,48.2493855,10.42332457,49.16471883,39.05567699,15.04262745,45.56513732,,,False,False,False,capsule edge clearance is -1.383 mm; minimum is 2.000 mm,13025.3559
959,14.47718971,40.58018121,25.26329318,26.17693857,47.10915806,37.80788277,20.52916766,,,False,False,False,capsule edge clearance is -6.315 mm; minimum is 2.000 mm,13025.3559
960,36.90215981,23.01384172,15.09742929,35.77953464,33.43620047,28.87261155,2.804589484,,,False,False,False,circle 1 to capsule clearance is -10.818 mm; minimum is 1.000 mm,13025.3559
961,16.56270328,42.03641944,36.10853556,40.01389863,23.5779824,31.23694264,17.53170432,,,False,False,False,circle 1 to capsule clearance is -8.315 mm; minimum is 1.000 mm,13025.3559
962,31.21270586,16.46134979,14.80807202,9.881531617,12.02756935,44.88380332,63.5878553,,,False,False,False,capsule edge clearance is -3.579 mm; minimum is 2.000 mm,13025.3559
963,36.71799143,38.90159095,8.623619468,26.2026537,25.5982554,40.92727315,72.8285868,,,False,False,False,capsule edge clearance is -0.370 mm; minimum is 2.000 mm,13025.3559
964,44.77443153,27.7583409,28.95746585,42.67590004,44.07545015,19.27569252,28.01751255,,,False,False,False,capsule edge clearance is -2.611 mm; minimum is 2.000 mm,13025.3559
965,27.54677891,28.42554515,34.82661837,17.45449749,15.50873772,13.04792203,79.7164767,,,False,False,False,capsule edge clearance is -6.751 mm; minimum is 2.000 mm,13025.3559
966,31.60638947,46.64515566,50.22506784,28.49500015,47.99959714,47.31016589,3.638835882,,,False,False,False,capsule edge clearance is -7.974 mm; minimum is 2.000 mm,13025.3559
967,40.16052542,23.73391041,31.24809263,8.647200401,41.58608525,41.63121213,36.56910156,,,False,False,False,capsule edge clearance is 0.875 mm; minimum is 2.000 mm,13025.3559
968,48.86198686,29.05464517,18.06413232,37.76818568,40.54467956,29.59742659,52.62985074,,,False,False,False,circle 1 to capsule clearance is -10.219 mm; minimum is 1.000 mm,13025.3559
969,45.826056,36.32769403,14.44078684,31.0488467,32.12921116,35.7715918,25.01279214,,,False,False,False,circle 1 to capsule clearance is -10.205 mm; minimum is 1.000 mm,13025.3559
970,34.34272024,32.91272786,26.63173085,13.9458605,26.8477506,27.9567859,13.65943361,,,False,False,False,circle 1 to capsule clearance is -9.914 mm; minimum is 1.000 mm,13025.3559
971,25.31563592,42.73867906,31.66262012,36.36949981,31.67879003,14.51164068,26.11623915,,,False,False,False,capsule edge clearance is 1.509 mm; minimum is 2.000 mm,13025.3559
972,26.45459096,12.6493586,46.03715191,23.58362313,46.99149945,25.3600585,57.95600668,,,False,False,False,capsule edge clearance is -1.124 mm; minimum is 2.000 mm,13025.3559
973,41.64679021,31.7053327,16.90623048,19.50310814,35.72055264,47.60948661,59.77827524,,,False,False,False,capsule edge clearance is -5.911 mm; minimum is 2.000 mm,13025.3559
974,47.09070385,35.68478318,23.00664849,50.72315616,46.07474726,20.5971843,43.58361209,,,False,False,False,capsule edge clearance is -2.629 mm; minimum is 2.000 mm,13025.3559
975,22.81340093,37.85600178,50.78844431,38.98993842,37.92186247,34.38685186,33.0053846,,,False,False,False,circle 1 to capsule clearance is -10.795 mm; minimum is 1.000 mm,13025.3559
976,39.12769209,13.90007212,26.04214224,28.14484213,27.13527212,14.83930835,64.97003278,,,False,False,False,capsule edge clearance is -3.987 mm; minimum is 2.000 mm,13025.3559
977,34.28831536,42.22694274,40.04877799,22.63161472,42.78173228,31.63670229,17.27587461,,,False,False,False,capsule edge clearance is -2.218 mm; minimum is 2.000 mm,13025.3559
978,35.08995061,29.51785011,16.34040489,46.47574786,25.34629069,19.64277193,81.90681379,,,False,False,False,capsule edge clearance is -0.233 mm; minimum is 2.000 mm,13025.3559
979,15.15472114,31.56306813,14.70079013,10.04409003,16.9715047,22.73353755,34.35129408,,,False,False,False,capsule edge clearance is -0.848 mm; minimum is 2.000 mm,13025.3559
980,25.59606503,46.41724573,38.06396455,37.65044651,41.74178288,34.4800839,36.28396836,,,False,False,False,capsule edge clearance is 0.682 mm; minimum is 2.000 mm,13025.3559
981,16.92760149,37.16533783,8.856807896,42.98321385,35.94649671,47.3876816,60.84469732,,,False,False,False,capsule edge clearance is -5.804 mm; minimum is 2.000 mm,13025.3559
982,37.72718929,23.36689883,39.30112493,44.80651401,45.1483859,42.9860732,59.11293215,,,False,False,False,capsule edge clearance is -1.213 mm; minimum is 2.000 mm,13025.3559
983,42.22988206,22.46743027,41.63789133,16.54722109,43.31268363,33.81010161,73.05936791,,,False,False,False,circle 1 to circle 2 clearance is -9.050 mm; minimum is 1.000 mm,13025.3559
984,42.66766959,14.43620785,20.996416,40.68300259,35.45103595,35.20737559,53.49753738,,,False,False,False,circle 1 to capsule clearance is -5.774 mm; minimum is 1.000 mm,13025.3559
985,29.92460243,34.13533979,19.00255982,45.33010134,17.78232979,19.17963232,82.06388874,,,False,False,False,capsule edge clearance is -0.701 mm; minimum is 2.000 mm,13025.3559
986,46.44316748,15.01259224,49.81525641,25.58228795,34.08647207,46.18600804,80.33288049,,,False,False,False,capsule edge clearance is -6.009 mm; minimum is 2.000 mm,13025.3559
987,48.49669388,31.8560077,46.13232887,17.28328339,13.15780859,30.32369328,66.29984881,,,False,False,False,capsule edge clearance is 0.633 mm; minimum is 2.000 mm,13025.3559
988,16.27020385,36.47998585,43.33091934,49.3593527,47.72476086,39.9273709,86.20448943,,,False,False,False,capsule edge clearance is 0.100 mm; minimum is 2.000 mm,13025.3559
989,13.73135774,35.66870407,51.41351859,51.49949309,19.06794055,29.57943147,49.15475393,,,False,False,False,circle 1 to capsule clearance is -16.445 mm; minimum is 1.000 mm,13025.3559
990,44.0545448,26.07028001,47.94695219,32.94591807,37.05421949,42.1650236,56.12621477,,,False,False,False,capsule edge clearance is -0.043 mm; minimum is 2.000 mm,13025.3559
991,11.64197517,45.93443455,43.98880423,13.29893283,46.6104099,17.26898779,10.97424384,,,False,False,False,capsule edge clearance is -6.382 mm; minimum is 2.000 mm,13025.3559
992,33.3031106,44.90748593,25.56332058,29.60038262,36.60110816,43.34716696,76.56157215,,,False,False,False,capsule edge clearance is -3.005 mm; minimum is 2.000 mm,13025.3559
993,45.92335113,39.49499524,9.710249467,11.69032034,15.59126487,35.59337991,85.3564012,,,False,False,False,circle 2 to capsule clearance is -0.140 mm; minimum is 1.000 mm,13025.3559
994,23.86137963,32.63281444,13.36388058,46.89331698,20.74209888,24.85971295,30.04928819,,,False,False,False,circle 1 to capsule clearance is -8.210 mm; minimum is 1.000 mm,13025.3559
995,28.11523542,35.05552125,12.76027565,46.09545104,33.67507845,21.71758669,78.7685976,,,False,False,False,capsule edge clearance is 1.957 mm; minimum is 2.000 mm,13025.3559
996,12.94474712,40.11016298,12.52973281,30.00279917,22.33670569,12.17256237,2.165472021,,,False,False,False,circle 1 to circle 2 clearance is -4.884 mm; minimum is 1.000 mm,13025.3559
997,12.36310599,27.35354072,33.61146518,26.59654931,21.54328631,37.19229038,4.278169168,,,False,False,False,capsule edge clearance is 1.578 mm; minimum is 2.000 mm,13025.3559
998,14.62714213,30.56997311,36.25015717,43.28174386,26.03599944,39.45837654,67.95826925,,,False,False,False,capsule edge clearance is 1.455 mm; minimum is 2.000 mm,13025.3559
999,27.38056204,23.85414793,42.44939945,30.85587062,34.9724614,24.44292959,24.32825294,,,False,False,False,circle 1 to capsule clearance is -12.836 mm; minimum is 1.000 mm,13025.3559
1000,31.70711826,21.40584625,30.85855144,14.92848093,29.25899578,34.76445361,43.64846434,,,False,False,False,circle 1 to circle 2 clearance is -8.467 mm; minimum is 1.000 mm,13025.3559
1001,38.18562943,47.69862557,45.3914674,23.31109247,13.7059832,32.77944726,87.44638735,12904.68672,258.16825,True,True,True,,13025.3559
1002,24.4031027,28.22502521,44.65411284,36.19542354,29.78604127,29.93490195,14.1956705,,,False,False,False,circle 1 to capsule clearance is -13.522 mm; minimum is 1.000 mm,13025.3559
1003,30.95822407,33.46005169,10.71031502,26.15776966,36.07001406,47.88937219,77.96232186,,,False,False,False,capsule edge clearance is -7.615 mm; minimum is 2.000 mm,13025.3559
1004,26.32968907,43.79727924,50.66001399,15.14237678,19.92809325,30.96386398,27.7827502,,,False,False,False,capsule edge clearance is 1.369 mm; minimum is 2.000 mm,13025.3559
1005,15.82902403,22.78432698,31.38189958,34.90209341,28.47852179,23.23925394,76.02988106,,,False,False,False,circle 1 to capsule clearance is -4.115 mm; minimum is 1.000 mm,13025.3559
1006,40.56189987,41.40003781,30.19117526,40.96521523,12.26208828,25.49336919,71.22379589,,,False,False,False,capsule edge clearance is 0.739 mm; minimum is 2.000 mm,13025.3559
1007,47.87112428,29.02496634,20.07285789,31.67244602,16.38602244,41.10654273,21.02284156,,,False,False,False,capsule edge clearance is -2.782 mm; minimum is 2.000 mm,13025.3559
1008,35.7765575,19.47535552,49.37210512,33.7148708,27.98514846,27.23403649,38.40394822,,,False,False,False,circle 1 to capsule clearance is -15.260 mm; minimum is 1.000 mm,13025.3559
1009,36.52739193,39.21759135,16.03257915,21.07568173,40.50000038,17.78753991,13.24535879,,,False,False,False,capsule edge clearance is -0.167 mm; minimum is 2.000 mm,13025.3559
1010,34.59146638,26.60613384,9.963215488,38.93837448,39.134036,42.69481212,12.16538989,,,False,False,False,capsule edge clearance is 1.147 mm; minimum is 2.000 mm,13025.3559
1011,20.69433363,45.37339395,34.70962887,14.40716635,23.74001821,40.56624433,40.04975131,,,False,False,False,circle 1 to capsule clearance is -14.780 mm; minimum is 1.000 mm,13025.3559
1012,29.36903717,24.62259159,51.35949706,18.4876039,37.58447312,36.80170618,54.9212838,,,False,False,False,circle 1 to capsule clearance is -2.777 mm; minimum is 1.000 mm,13025.3559
1013,23.28439008,38.69599868,46.96492441,15.66842606,47.24894316,20.16987815,39.63494418,,,False,False,False,capsule edge clearance is -4.375 mm; minimum is 2.000 mm,13025.3559
1014,23.1286795,30.77350937,39.06988004,39.20923182,33.49051253,14.97631986,62.10421036,,,False,False,False,capsule edge clearance is -3.571 mm; minimum is 2.000 mm,13025.3559
1015,41.0269245,43.17542246,42.82706066,35.79358748,32.71635315,46.81872893,20.56109202,,,False,False,False,capsule edge clearance is 1.291 mm; minimum is 2.000 mm,13025.3559
1016,17.5883569,12.88513133,16.93340677,8.662355813,14.83577003,28.16819397,56.28605207,,,False,False,False,capsule edge clearance is 0.398 mm; minimum is 2.000 mm,13025.3559
1017,28.92335525,21.76877127,23.74043763,50.02949805,45.65225451,36.28184295,74.2503577,12265.11857,273.4375,True,True,True,,13025.3559
1018,18.6828893,12.3247658,19.31490275,41.96658978,31.72078399,39.15650212,9.016373887,,,False,False,False,circle 2 to capsule clearance is -12.647 mm; minimum is 1.000 mm,13025.3559
1019,30.43910652,26.76041547,22.41421995,31.37768086,16.30094557,29.18310653,67.08509751,,,False,False,False,circle 1 to circle 2 clearance is -5.742 mm; minimum is 1.000 mm,13025.3559
1020,13.3113908,11.94260949,27.36574249,26.93953586,12.76858942,38.51000077,58.06894597,,,False,False,False,capsule edge clearance is -1.343 mm; minimum is 2.000 mm,13025.3559
1021,17.31781957,21.12412639,29.06170913,34.05086782,21.83572363,16.36751365,2.696063167,,,False,False,False,capsule edge clearance is 1.850 mm; minimum is 2.000 mm,13025.3559
1022,19.66274948,16.05636164,22.74921933,37.01954732,25.49983992,41.62872122,63.34288603,,,False,False,False,capsule edge clearance is -0.300 mm; minimum is 2.000 mm,13025.3559
1023,32.76769587,17.78132972,26.26095386,10.8431424,29.62757087,13.55424175,45.6601844,,,False,False,False,capsule edge clearance is -2.886 mm; minimum is 2.000 mm,13025.3559
1024,21.53935107,40.41670072,41.26137087,11.08842638,44.34495016,26.59610789,25.05535363,,,False,False,False,capsule edge clearance is -3.169 mm; minimum is 2.000 mm,13025.3559
1025,43.29634031,25.15614195,28.13126979,44.27901836,19.21851772,20.7384705,10.06307215,,,False,False,False,capsule edge clearance is -0.589 mm; minimum is 2.000 mm,13025.3559
1026,35.91188149,47.07563324,35.7852517,17.91954069,41.89056706,44.62708092,28.60992078,,,False,False,False,capsule edge clearance is -0.364 mm; minimum is 2.000 mm,13025.3559
1027,28.58584188,46.49059316,24.00946447,21.72619861,24.29749282,37.64427803,48.42402275,,,False,False,False,circle 1 to capsule clearance is -7.421 mm; minimum is 1.000 mm,13025.3559
1028,43.54890177,44.08736718,47.70511332,8.575902101,40.17649669,16.09724636,60.39161628,,,False,False,False,capsule edge clearance is -2.271 mm; minimum is 2.000 mm,13025.3559
1029,39.51117823,25.53591804,17.49565358,38.41814013,14.92066457,45.91138296,33.3100622,,,False,False,False,capsule edge clearance is -3.026 mm; minimum is 2.000 mm,13025.3559
1030,33.23880159,42.90008779,24.95535616,19.97294793,44.85052673,14.02503607,22.47087085,,,False,False,False,capsule edge clearance is -3.901 mm; minimum is 2.000 mm,13025.3559
1031,46.5937906,15.22302452,26.9875932,48.20441634,31.1454358,32.50371979,84.13771373,,,False,False,False,circle 1 to capsule clearance is -1.523 mm; minimum is 1.000 mm,13025.3559
1032,27.16294179,13.45394102,35.36333641,42.52627811,26.51804603,12.9242792,42.82626969,,,False,False,False,capsule edge clearance is -3.073 mm; minimum is 2.000 mm,13025.3559
1033,14.14401474,17.26154376,14.21146591,51.2369019,40.9882822,38.11584764,5.886278468,,,False,False,False,capsule edge clearance is -0.922 mm; minimum is 2.000 mm,13025.3559
1034,22.30137822,16.15851073,29.18871227,24.44199175,20.37480005,27.62067727,69.57484434,,,False,False,False,circle 1 to circle 2 clearance is -4.227 mm; minimum is 1.000 mm,13025.3559
1035,38.56818861,32.81364278,32.48469493,12.64524642,38.42160672,21.37827583,19.55420068,,,False,False,False,circle 1 to capsule clearance is -5.675 mm; minimum is 1.000 mm,13025.3559
1036,26.06078554,38.18498114,48.72112473,50.58621961,13.98956866,17.73164831,35.94096809,,,False,False,False,capsule edge clearance is -3.631 mm; minimum is 2.000 mm,13025.3559
1037,20.57515929,19.78692393,33.13898627,28.86764286,46.34421657,25.08156789,72.52576523,,,False,False,False,circle 1 to circle 2 clearance is 0.502 mm; minimum is 1.000 mm,13025.3559
1038,21.794586,30.12414644,20.81531964,32.37303247,24.56389868,43.82531875,88.68309102,,,False,False,False,capsule edge clearance is -3.822 mm; minimum is 2.000 mm,13025.3559
1039,47.14580012,36.27184637,15.23243751,19.59655975,22.63488497,13.43842444,41.22472185,,,False,False,False,capsule edge clearance is -2.299 mm; minimum is 2.000 mm,13025.3559
1040,31.96972535,16.75131768,17.9898699,39.88548121,31.64050456,20.15443418,18.00909994,,,False,False,False,circle 1 to capsule clearance is -13.365 mm; minimum is 1.000 mm,13025.3559
1041,19.28320153,18.34129689,21.57455884,27.89691065,18.27568274,31.87904679,32.12975831,,,False,False,False,capsule edge clearance is 0.190 mm; minimum is 2.000 mm,13025.3559
1042,18.30699695,34.67681439,33.98326696,47.34472022,23.27116589,33.13252248,5.05037258,,,False,False,False,circle 1 to capsule clearance is -15.399 mm; minimum is 1.000 mm,13025.3559
1043,45.09457857,28.59248913,40.35134515,18.58334831,38.07375864,15.81307543,51.95293459,,,False,False,False,capsule edge clearance is -1.531 mm; minimum is 2.000 mm,13025.3559
1044,44.44805118,37.66887129,11.16199211,35.26340136,39.50048099,22.32628991,30.43968815,,,False,False,False,circle 1 to capsule clearance is -0.766 mm; minimum is 1.000 mm,13025.3559
1045,48.33690315,20.51885299,11.87149489,49.03942161,30.41977815,23.73807098,44.77501266,,,False,False,False,circle 1 to capsule clearance is -5.871 mm; minimum is 1.000 mm,13025.3559
1046,11.01510381,48.85637113,8.437993634,12.70373748,42.38752325,44.67738745,25.87409767,,,False,False,False,capsule edge clearance is -1.134 mm; minimum is 2.000 mm,13025.3559
1047,39.93530528,18.8513171,37.67666741,20.82515553,17.68386793,28.65696459,6.874137901,,,False,False,False,capsule edge clearance is -2.226 mm; minimum is 2.000 mm,13025.3559
1048,41.88234343,11.0675014,46.60014907,9.678458455,27.82232028,18.26350423,16.12974595,,,False,False,False,circle 1 to circle 2 clearance is -10.082 mm; minimum is 1.000 mm,13025.3559
1049,24.81704386,41.06511393,31.52745608,24.40460545,43.78397007,26.31474597,50.33524018,,,False,False,False,capsule edge clearance is 0.737 mm; minimum is 2.000 mm,13025.3559
1050,36.93260491,48.10310666,37.30160211,22.70242529,32.54809908,45.58296359,47.49958325,,,False,False,False,capsule edge clearance is -2.299 mm; minimum is 2.000 mm,13025.3559
1051,17.01671694,14.8435477,34.75530419,22.8240045,43.00538272,37.73593996,15.04792589,,,False,False,False,capsule edge clearance is -2.577 mm; minimum is 2.000 mm,13025.3559
1052,41.78343089,43.76591229,42.68880585,22.44944018,39.4865459,24.00608016,31.90772743,,,False,False,False,circle 2 to capsule clearance is -13.129 mm; minimum is 1.000 mm,13025.3559
1053,21.58056418,45.9070563,37.8191186,21.9752793,14.8380163,27.07630954,62.51457102,,,False,False,False,capsule edge clearance is 1.569 mm; minimum is 2.000 mm,13025.3559
1054,39.39308314,46.12199258,21.12699548,46.41788267,38.37736173,39.8869144,41.5360049,,,False,False,False,circle 1 to capsule clearance is -11.159 mm; minimum is 1.000 mm,13025.3559
1055,43.82255335,38.88449193,22.32694463,38.10698635,37.22289741,30.78545367,45.59450897,,,False,False,False,circle 1 to capsule clearance is -6.118 mm; minimum is 1.000 mm,13025.3559
1056,21.90226122,20.32295979,48.56615647,12.70289047,29.15533269,17.28954619,70.0525056,,,False,False,False,capsule edge clearance is -1.961 mm; minimum is 2.000 mm,13025.3559
1057,48.42071456,19.84401594,24.60287772,30.36599232,33.86289545,46.6254689,84.07090074,,,False,False,False,capsule edge clearance is -6.559 mm; minimum is 2.000 mm,13025.3559
1058,38.86649765,18.32545239,38.1446417,49.64158779,27.15334794,41.09756141,1.30933556,,,False,False,False,circle 2 to capsule clearance is -4.707 mm; minimum is 1.000 mm,13025.3559
1059,37.46512597,48.103602,36.7664076,19.19541854,33.37911787,25.55605603,80.10456728,,,False,False,False,circle 1 to capsule clearance is -4.517 mm; minimum is 1.000 mm,13025.3559
1060,46.1486285,33.36288227,34.36102368,40.33817619,17.52123633,31.39351889,4.899359549,,,False,False,False,capsule edge clearance is -2.433 mm; minimum is 2.000 mm,13025.3559
1061,16.16590358,28.29376114,14.55822597,33.01137624,24.33444393,37.01671807,86.5370228,,,False,False,False,circle 1 to circle 2 clearance is -10.016 mm; minimum is 1.000 mm,13025.3559
1062,18.79224926,17.35363924,28.29886647,10.85321908,23.46204604,23.22324232,83.12786851,,,False,False,False,circle 1 to circle 2 clearance is -3.483 mm; minimum is 1.000 mm,13025.3559
1063,32.19982497,39.49846858,44.14848341,50.24577926,29.42385037,38.64551236,24.78239235,,,False,False,False,circle 1 to capsule clearance is -14.562 mm; minimum is 1.000 mm,13025.3559
1064,14.13166737,43.1425697,15.84719112,39.93391341,15.21441517,31.80843777,65.99855295,,,False,False,False,circle 1 to circle 2 clearance is -11.362 mm; minimum is 1.000 mm,13025.3559
1065,45.95362077,15.06372161,25.29749659,11.24610113,40.92969034,36.78813941,10.70240999,,,False,False,False,capsule edge clearance is -0.712 mm; minimum is 2.000 mm,13025.3559
1066,32.97947722,24.42714944,48.27093772,17.73966258,25.67570099,38.19182793,20.08441235,,,False,False,False,circle 1 to capsule clearance is -6.081 mm; minimum is 1.000 mm,13025.3559
1067,40.84280745,32.68505979,17.68734737,16.46735573,35.76216906,14.51148347,18.38142417,,,False,False,False,circle 2 to capsule clearance is -6.978 mm; minimum is 1.000 mm,13025.3559
1068,25.42902439,25.21948275,31.81946416,29.29334695,36.13418212,35.32060019,67.92651418,,,False,False,False,circle 1 to circle 2 clearance is -7.421 mm; minimum is 1.000 mm,13025.3559
1069,30.53868947,34.16602563,24.21097545,48.37235436,13.95724491,20.83006949,12.56501467,,,False,False,False,capsule edge clearance is -5.743 mm; minimum is 2.000 mm,13025.3559
1070,35.7945823,37.71252734,27.40609442,34.31067285,41.5842216,47.45451353,71.18978131,,,False,False,False,capsule edge clearance is -6.787 mm; minimum is 2.000 mm,13025.3559
1071,39.1552555,46.678846,8.185330922,44.46774681,26.84198015,20.32352981,60.83164349,,,False,False,False,capsule edge clearance is 1.909 mm; minimum is 2.000 mm,13025.3559
1072,29.61856405,11.18588277,30.95785485,12.5189311,15.59436388,40.57399329,84.7537974,,,False,False,False,capsule edge clearance is -0.522 mm; minimum is 2.000 mm,13025.3559
1073,37.1941601,26.90662611,51.09602548,21.06008784,30.31816177,43.96122816,77.05020429,,,False,False,False,capsule edge clearance is -3.643 mm; minimum is 2.000 mm,13025.3559
1074,26.20945607,23.9357261,20.22900525,39.26636728,47.42523591,41.50003754,7.621922596,,,False,False,False,capsule edge clearance is -7.315 mm; minimum is 2.000 mm,13025.3559
1075,48.63160937,36.81924238,16.92739668,41.20679145,42.44650888,33.26989496,88.4758481,,,False,False,False,circle 1 to capsule clearance is -10.223 mm; minimum is 1.000 mm,13025.3559
1076,31.3074348,22.51466534,13.98121745,27.13616715,26.02832946,18.07602779,25.86916884,,,False,False,False,circle 1 to capsule clearance is -10.203 mm; minimum is 1.000 mm,13025.3559
1077,28.32414609,21.04071123,43.43126415,9.480791909,46.02120902,36.1560818,46.76217127,,,False,False,False,capsule edge clearance is -2.084 mm; minimum is 2.000 mm,13025.3559
1078,24.79891319,18.97602164,32.78420917,49.83503372,32.10735174,29.37221667,43.51235266,,,False,False,False,circle 1 to capsule clearance is -3.928 mm; minimum is 1.000 mm,13025.3559
1079,35.99720193,13.53879602,18.45166383,8.380298308,21.54037777,34.20400829,78.03142215,,,False,False,False,circle 1 to capsule clearance is -1.941 mm; minimum is 1.000 mm,13025.3559
1080,42.16107613,41.75284326,35.07195609,51.59303909,22.81331635,46.08171814,52.51195862,,,False,False,False,capsule edge clearance is -3.500 mm; minimum is 2.000 mm,13025.3559
1081,19.83724731,47.79120096,15.14968573,41.78483059,13.50257568,28.10586394,67.17147277,,,False,False,False,capsule edge clearance is 1.153 mm; minimum is 2.000 mm,13025.3559
1082,29.15700617,16.50086707,20.41797566,35.23315064,40.59439737,45.20077536,59.59596746,,,False,False,False,capsule edge clearance is -3.482 mm; minimum is 2.000 mm,13025.3559
1083,28.06071022,16.04502251,23.45326933,17.03323037,18.46478119,19.70135859,27.14087125,,,False,False,False,capsule edge clearance is -0.159 mm; minimum is 2.000 mm,13025.3559
1084,17.87466165,31.65238107,26.21736769,33.301567,18.20634875,16.02545842,53.7583332,,,False,False,False,capsule edge clearance is -1.556 mm; minimum is 2.000 mm,13025.3559
1085,20.98064762,28.03406748,44.80799422,37.54462973,18.9844371,22.25559527,49.44809009,,,False,False,False,circle 1 to capsule clearance is -11.226 mm; minimum is 1.000 mm,13025.3559
1086,34.4005209,42.66796152,12.44121127,37.0384282,20.5718646,47.68907978,57.44244373,,,False,False,False,capsule edge clearance is -5.725 mm; minimum is 2.000 mm,13025.3559
1087,43.3183673,12.40743565,46.24454113,45.15818705,31.39810266,13.21953986,63.45163031,,,False,False,False,capsule edge clearance is -5.462 mm; minimum is 2.000 mm,13025.3559
1088,47.55299476,30.98978055,42.51838696,15.90898158,17.06165417,42.80786288,24.31318871,,,False,False,False,capsule edge clearance is -1.830 mm; minimum is 2.000 mm,13025.3559
1089,12.95803767,37.88515696,28.67154566,26.65187898,42.2273837,18.9848219,36.81486578,,,False,False,False,capsule edge clearance is 0.265 mm; minimum is 2.000 mm,13025.3559
1090,44.51760755,30.7505138,39.29193864,30.12021672,30.75014248,44.30910128,19.59338555,,,False,False,False,circle 1 to circle 2 clearance is -9.736 mm; minimum is 1.000 mm,13025.3559
1091,44.42204946,13.12700115,21.88363599,47.54338816,23.87501825,32.78009702,72.28466437,,,False,False,False,circle 2 to capsule clearance is -10.118 mm; minimum is 1.000 mm,13025.3559
1092,35.31164511,32.12260307,40.35423529,26.05001457,36.60781817,23.62456931,65.10037114,,,False,False,False,circle 1 to circle 2 clearance is -7.107 mm; minimum is 1.000 mm,13025.3559
1093,20.49160304,48.83290604,39.84453493,31.49191781,47.57294656,12.21224259,16.53843603,,,False,False,False,capsule edge clearance is -7.056 mm; minimum is 2.000 mm,13025.3559
1094,16.01470377,40.609025,30.32511855,20.37006115,38.78456098,22.61967796,10.00131581,,,False,False,False,capsule edge clearance is 1.405 mm; minimum is 2.000 mm,13025.3559
1095,31.23467219,34.62863259,27.11404583,10.0432171,12.94130978,18.61002458,55.44201177,,,False,False,False,capsule edge clearance is -1.649 mm; minimum is 2.000 mm,13025.3559
1096,32.38702958,47.06041261,45.29280017,38.88975818,19.75227577,35.9514277,75.61116077,,,False,False,False,circle 1 to circle 2 clearance is 0.275 mm; minimum is 1.000 mm,13025.3559
1097,18.59399483,22.69233794,49.41590605,23.44502539,39.84904115,32.23486771,22.07870632,,,False,False,False,capsule edge clearance is 1.068 mm; minimum is 2.000 mm,13025.3559
1098,14.97848741,21.79871336,30.24529601,36.11196434,21.77367652,26.12304362,79.60296312,,,False,False,False,circle 1 to capsule clearance is -9.036 mm; minimum is 1.000 mm,13025.3559
1099,13.57813693,26.3215044,45.97142329,18.34926761,32.30287438,33.73538434,61.81524185,,,False,False,False,circle 2 to capsule clearance is -4.591 mm; minimum is 1.000 mm,13025.3559
1100,26.05530463,17.68799689,10.13658223,25.44115865,28.24925408,14.10791204,81.33588124,,,False,False,False,capsule edge clearance is -5.749 mm; minimum is 2.000 mm,13025.3559
1101,37.89336598,11.53744414,18.67464459,13.31858426,22.55487553,26.40325276,30.55130721,,,False,False,False,circle 1 to capsule clearance is -6.837 mm; minimum is 1.000 mm,13025.3559
1102,19.58086875,26.16129372,51.44589922,23.97442872,35.04932372,39.31402956,34.55725186,,,False,False,False,circle 2 to capsule clearance is -3.239 mm; minimum is 1.000 mm,13025.3559
1103,45.12366564,38.74727701,11.63321495,48.97079112,15.95028677,13.68385573,54.15438772,,,False,False,False,capsule edge clearance is -3.949 mm; minimum is 2.000 mm,13025.3559
1104,41.13574339,29.49806639,36.51676023,32.58618559,34.99076915,16.79593167,38.5639569,,,False,False,False,capsule edge clearance is 1.504 mm; minimum is 2.000 mm,13025.3559
1105,23.57843783,21.35054065,16.39096517,24.77728452,20.68076009,29.00975959,35.08426688,,,False,False,False,circle 1 to circle 2 clearance is -7.037 mm; minimum is 1.000 mm,13025.3559
1106,33.78644829,44.02856332,8.792544174,28.84588981,47.02171415,39.54646714,39.8642592,,,False,False,False,capsule edge clearance is -4.116 mm; minimum is 2.000 mm,13025.3559
1107,22.91138832,36.01071695,41.93108611,31.02250387,43.62791162,45.65961542,73.26374338,,,False,False,False,capsule edge clearance is -5.130 mm; minimum is 2.000 mm,13025.3559
1108,34.1531532,29.75642923,26.06178718,9.081356356,16.61606354,14.9342515,44.44497937,,,False,False,False,capsule edge clearance is -1.319 mm; minimum is 2.000 mm,13025.3559
